topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,source_row_id,dominant_topic,dominant_topic_prob
0.0025641093276804723,0.002564106422112602,0.2237260644879962,0.0025641097380043713,0.25324068345176104,0.0025641122571291655,0.4922639391597871,0.0025641111313151423,0.0025641104524331006,0.0025641121456060584,0.0025641088254944747,0.002564108121318752,0.0025641119419625457,0.0025641056896467808,0.0025641068477520617,61,6,0.4922639391597871
0.003508775824682768,0.0035087791977590627,0.0035087747873759545,0.003508780157348557,0.0035087761968675742,0.6374700858106643,0.13657479309762335,0.003508778411743483,0.003508777761575177,0.003508777651731406,0.0035087732366782575,0.0035087725982349376,0.0035087752318427984,0.003508785910395933,0.1838497941254765,62,5,0.6374700858106643
0.198958250083359,0.002898552390774357,0.0028985635436029056,0.38191785117172844,0.0028985602514339467,0.002898553220997795,0.0028985599460905043,0.002898553917323084,0.3843412149490069,0.0028985529286804698,0.002898553995301729,0.0028985713474938397,0.00289855366100786,0.0028985559715454592,0.0028985526216536222,63,8,0.3843412149490069
0.1436390810598423,0.0027777832784595586,0.7556652035690518,0.0027777801797887985,0.0027777783952443874,0.0027777814669689284,0.0027777784672974675,0.0027777785055216986,0.0027777795409773573,0.06736235507162164,0.0027777796114518655,0.002777780624929794,0.0027777803833672174,0.0027777779024274712,0.0027777819430497047,64,2,0.7556652035690518
0.0024691444456361356,0.0024691366271186376,0.0024691441801072385,0.18096345557096935,0.0024691423142976657,0.36943673458234444,0.00246914034685051,0.0024691424383983876,0.07550627066012904,0.06613645017964126,0.0024691376678531636,0.11842187812738872,0.16731294269692462,0.0024691427998252413,0.002469137362515759,65,5,0.36943673458234444
0.0039215709035530484,0.003921581536367363,0.003921570788103235,0.00392157238709345,0.003921572922304948,0.003921575701359278,0.0039215700199932615,0.003921574095080725,0.4430725378911514,0.003921578102017092,0.003921580138946676,0.0039215840488569225,0.003921577250400333,0.5059469726881198,0.003921581526652604,67,13,0.5059469726881198
0.004444457995125221,0.004444455883843964,0.004444454165208178,0.004444456208932808,0.00444445032419925,0.004444450454999543,0.004444468366108687,0.0044444844894273,0.35853575061418774,0.004444449935609277,0.004444452087909808,0.004444455101086913,0.004444451330825112,0.5836863173607206,0.0044444456818155485,68,13,0.5836863173607206
0.0019047646824350316,0.0019047665910736256,0.13195229731424582,0.0019047667195638222,0.06254416680420784,0.16773416193434032,0.0019047656742940586,0.0019047697139312585,0.5190129892055209,0.09970872378354301,0.0019047633442179207,0.0019047661638949525,0.0019047638956146227,0.0019047698740819788,0.001904764299034826,69,8,0.5190129892055209
0.13525667088753923,0.06669458047440067,0.002298852080506195,0.002298855087501394,0.0022988522568554177,0.25838480646418,0.0022988583726810353,0.0022988601777726965,0.2597994820535481,0.00229885535510198,0.0022988522743017186,0.002298852492369269,0.002298855304016007,0.15309670547224888,0.10607806124697722,70,8,0.2597994820535481
0.0037037113268524294,0.003703705577303772,0.003703710398749611,0.003703707513345716,0.0037037132506141527,0.0037037085854388302,0.003703712584172705,0.6329749924318321,0.003703706205611173,0.003703709169248134,0.3188767791280289,0.0037037089061063328,0.0037037157011672187,0.0037037116666073532,0.0037037075549216695,71,7,0.6329749924318321
